Key,KeyID,HitPointLocal,KeyGroundTruthLocal
4,0,(-0.545047 0.04133626),(-0.5332497 0.01100047)
4,0,(-0.5410205 0.03945766),(-0.5332497 0.01100047)
4,0,(-0.5376308 0.03778414),(-0.5332497 0.01100047)
4,0,(-0.5343152 0.03653385),(-0.5332497 0.01100047)
4,0,(-0.5310187 0.03441532),(-0.5332497 0.01100047)
4,0,(-0.5262291 0.03423457),(-0.5332497 0.01100047)
4,0,(-0.5240394 0.03541391),(-0.5332497 0.01100047)
4,0,(-0.5146925 0.03666024),(-0.5332497 0.01100047)
4,0,(-0.5082512 0.03725135),(-0.5332497 0.01100047)
4,0,(-0.4965267 0.03963447),(-0.5332497 0.01100047)
4,0,(-0.481424 0.04286393),(-0.5332497 0.01100047)
4,0,(-0.4683859 0.04457091),(-0.5332497 0.01100047)
4,0,(-0.4513381 0.04899404),(-0.5332497 0.01100047)
4,0,(-0.4378218 0.05116136),(-0.5332497 0.01100047)
4,0,(-0.426226 0.0555154),(-0.5332497 0.01100047)
4,0,(-0.4185087 0.05742267),(-0.5332497 0.01100047)
4,0,(-0.4114717 0.0603337),(-0.5332497 0.01100047)
4,0,(-0.406479 0.06137304),(-0.5332497 0.01100047)
4,0,(-0.4043764 0.06215296),(-0.5332497 0.01100047)
4,0,(-0.4013336 0.06346243),(-0.5332497 0.01100047)
4,0,(-0.3999162 0.06226557),(-0.5332497 0.01100047)
4,0,(-0.3958019 0.06252946),(-0.5332497 0.01100047)
4,0,(-0.3933584 0.06140027),(-0.5332497 0.01100047)
5,0,(-0.3036219 0.06862382),(-0.1832494 0.0110007)
5,0,(-0.228477 0.07330555),(-0.1832494 0.0110007)
5,0,(-0.167574 0.07711477),(-0.1832494 0.0110007)
5,0,(-0.1164732 0.07966205),(-0.1832494 0.0110007)
5,0,(-0.08946837 0.0822684),(-0.1832494 0.0110007)
5,0,(-0.07275523 0.08364729),(-0.1832494 0.0110007)
5,0,(-0.05914005 0.08468239),(-0.1832494 0.0110007)
5,0,(-0.05203531 0.08534033),(-0.1832494 0.0110007)
5,0,(-0.04614861 0.08585502),(-0.1832494 0.0110007)
5,0,(-0.06405266 0.1183202),(-0.1832494 0.0110007)
5,0,(-0.1197549 0.1188724),(-0.1832494 0.0110007)
5,0,(-0.1431944 0.1221517),(-0.1832494 0.0110007)
5,0,(-0.1597546 0.1257181),(-0.1832494 0.0110007)
5,0,(-0.1737655 0.1299179),(-0.1832494 0.0110007)
5,0,(-0.1880008 0.1326766),(-0.1832494 0.0110007)
5,0,(-0.2010274 0.1353296),(-0.1832494 0.0110007)
5,0,(-0.2089404 0.1357893),(-0.1832494 0.0110007)
5,0,(-0.2181553 0.1340696),(-0.1832494 0.0110007)
5,0,(-0.3169402 0.1273566),(-0.1832494 0.0110007)
4,0,(-0.6019038 0.1104718),(-0.5332497 0.01100047)
3,0,(-0.8300949 0.09650847),(-0.8832501 0.01100092)
2,0,(-1.135247 0.08416497),(-1.23325 0.01100069)
2,0,(-1.095418 0.09455387),(-1.23325 0.01100069)
2,0,(-1.196375 0.09530846),(-1.23325 0.01100069)
2,0,(-1.234782 0.09786922),(-1.23325 0.01100069)
2,0,(-1.251583 0.1019147),(-1.23325 0.01100069)
2,0,(-1.260845 0.1042549),(-1.23325 0.01100069)
2,0,(-1.273496 0.1061491),(-1.23325 0.01100069)
2,0,(-1.267442 0.1085437),(-1.23325 0.01100069)
2,0,(-1.274983 0.1085292),(-1.23325 0.01100069)
2,0,(-1.284703 0.1074303),(-1.23325 0.01100069)
2,0,(-1.293096 0.1065601),(-1.23325 0.01100069)
2,0,(-1.302079 0.104456),(-1.23325 0.01100069)
2,0,(-1.304868 0.1040228),(-1.23325 0.01100069)
2,0,(-1.187188 0.1077422),(-1.23325 0.01100069)
3,0,(-0.9679449 0.1186683),(-0.8832501 0.01100092)
5,0,(-0.2842022 0.136566),(-0.1832494 0.0110007)
5,0,(-0.2562367 0.129),(-0.1832494 0.0110007)
5,0,(-0.2466426 0.1211928),(-0.1832494 0.0110007)
5,0,(-0.2418178 0.1103688),(-0.1832494 0.0110007)
5,0,(-0.2406908 0.104099),(-0.1832494 0.0110007)
5,0,(-0.238663 0.09837739),(-0.1832494 0.0110007)
5,0,(-0.2359357 0.09411232),(-0.1832494 0.0110007)
5,0,(-0.2232592 0.09175779),(-0.1832494 0.0110007)
5,0,(-0.2173977 0.08908121),(-0.1832494 0.0110007)
5,0,(-0.2136195 0.08639953),(-0.1832494 0.0110007)
5,0,(-0.2113924 0.08385517),(-0.1832494 0.0110007)
5,0,(-0.208714 0.08329634),(-0.1832494 0.0110007)
5,0,(-0.2053388 0.0821186),(-0.1832494 0.0110007)
5,0,(-0.2023961 0.08138772),(-0.1832494 0.0110007)
5,0,(-0.1979596 0.07992277),(-0.1832494 0.0110007)
5,0,(-0.1930836 0.0782323),(-0.1832494 0.0110007)
5,0,(-0.1886022 0.07517456),(-0.1832494 0.0110007)
5,0,(-0.1868657 0.07357208),(-0.1832494 0.0110007)
5,0,(-0.1859656 0.07311887),(-0.1832494 0.0110007)
5,0,(-0.1862009 0.07197515),(-0.1832494 0.0110007)
5,0,(-0.1871218 0.07198508),(-0.1832494 0.0110007)
5,0,(-0.1824527 0.07303423),(-0.1832494 0.0110007)
5,0,(-0.1721657 0.0742996),(-0.1832494 0.0110007)
5,0,(-0.1675634 0.07363945),(-0.1832494 0.0110007)
5,0,(-0.1680507 0.07364535),(-0.1832494 0.0110007)
5,0,(-0.1735834 0.07426734),(-0.1832494 0.0110007)
5,0,(-0.1691844 0.07585212),(-0.1832494 0.0110007)
5,0,(-0.162907 0.07727592),(-0.1832494 0.0110007)
5,0,(-0.1590199 0.07781854),(-0.1832494 0.0110007)
5,0,(-0.1529977 0.08102535),(-0.1832494 0.0110007)
5,0,(-0.1468301 0.08377273),(-0.1832494 0.0110007)
5,0,(-0.1478017 0.08755744),(-0.1832494 0.0110007)
5,0,(-0.140235 0.09033339),(-0.1832494 0.0110007)
5,0,(-0.1503393 0.0915491),(-0.1832494 0.0110007)
5,0,(-0.1085544 0.092031),(-0.1832494 0.0110007)
5,0,(-0.08424909 0.09040441),(-0.1832494 0.0110007)
6,0,(0.02922833 0.08566959),(0.1667504 0.01100094)
6,0,(0.04312292 0.08691205),(0.1667504 0.01100094)
6,0,(0.06227957 0.08704692),(0.1667504 0.01100094)
6,0,(0.07742749 0.08592078),(0.1667504 0.01100094)
6,0,(0.09098263 0.08794391),(0.1667504 0.01100094)
6,0,(0.1037492 0.08777486),(0.1667504 0.01100094)
6,0,(0.1156171 0.0883449),(0.1667504 0.01100094)
6,0,(0.1292883 0.08733517),(0.1667504 0.01100094)
6,0,(0.1363822 0.08426518),(0.1667504 0.01100094)
6,0,(0.1341437 0.08353457),(0.1667504 0.01100094)
6,0,(0.1350773 0.08306026),(0.1667504 0.01100094)
6,0,(0.1338682 0.08287886),(0.1667504 0.01100094)
6,0,(0.1200074 0.08445352),(0.1667504 0.01100094)
6,0,(0.111883 0.08484355),(0.1667504 0.01100094)
6,0,(0.105423 0.08533187),(0.1667504 0.01100094)
6,0,(0.09526999 0.08510464),(0.1667504 0.01100094)
6,0,(0.08474948 0.08534135),(0.1667504 0.01100094)
6,0,(0.06839426 0.08591598),(0.1667504 0.01100094)
6,0,(0.06391557 0.08752529),(0.1667504 0.01100094)
6,0,(0.05676553 0.08909433),(0.1667504 0.01100094)
6,0,(0.08756773 0.08911075),(0.1667504 0.01100094)
6,0,(0.1100081 0.08622198),(0.1667504 0.01100094)
6,0,(0.1351568 0.08495399),(0.1667504 0.01100094)
6,0,(0.1614015 0.08407126),(0.1667504 0.01100094)
6,0,(0.19965 0.084923),(0.1667504 0.01100094)
6,0,(0.213219 0.08430772),(0.1667504 0.01100094)
6,0,(0.2400134 0.08634014),(0.1667504 0.01100094)
6,0,(0.2584795 0.08855686),(0.1667504 0.01100094)
6,0,(0.2697865 0.09085331),(0.1667504 0.01100094)
6,0,(0.2776972 0.09292467),(0.1667504 0.01100094)
6,0,(0.2800251 0.09440853),(0.1667504 0.01100094)
6,0,(0.2860988 0.09874298),(0.1667504 0.01100094)
6,0,(0.2878658 0.1029021),(0.1667504 0.01100094)
6,0,(0.2876244 0.1061833),(0.1667504 0.01100094)
6,0,(0.2862755 0.1098114),(0.1667504 0.01100094)
6,0,(0.2625621 0.1125005),(0.1667504 0.01100094)
6,0,(0.1485405 0.1128048),(0.1667504 0.01100094)
6,0,(0.07808448 0.116187),(0.1667504 0.01100094)
6,0,(0.045117 0.119008),(0.1667504 0.01100094)
5,0,(-0.05226225 0.1277443),(-0.1832494 0.0110007)
5,0,(-0.06246867 0.1283195),(-0.1832494 0.0110007)
5,0,(-0.07099913 0.1279159),(-0.1832494 0.0110007)
5,0,(-0.07762165 0.126137),(-0.1832494 0.0110007)
5,0,(-0.08617909 0.1251574),(-0.1832494 0.0110007)
5,0,(-0.09666578 0.1240855),(-0.1832494 0.0110007)
5,0,(-0.1060793 0.121534),(-0.1832494 0.0110007)
5,0,(-0.1180089 0.11234),(-0.1832494 0.0110007)
5,0,(-0.132352 0.09578502),(-0.1832494 0.0110007)
5,0,(-0.1644695 0.04575035),(-0.1832494 0.0110007)
5,0,(-0.2666554 -0.1494859),(-0.1832494 0.0110007)
4,0,(-0.5141883 -0.1449985),(-0.5332497 0.01100047)
4,0,(-0.5423303 -0.1198743),(-0.5332497 0.01100047)
4,0,(-0.4960272 -0.08067291),(-0.5332497 0.01100047)
4,0,(-0.4867591 -0.05759809),(-0.5332497 0.01100047)
4,0,(-0.4867543 0.0240072),(-0.5332497 0.01100047)
4,0,(-0.4664447 0.044608),(-0.5332497 0.01100047)
4,0,(-0.4436958 0.05695742),(-0.5332497 0.01100047)
4,0,(-0.4188194 0.06075044),(-0.5332497 0.01100047)
5,0,(-0.3152046 0.05749027),(-0.1832494 0.0110007)
4,0,(-0.4045456 0.0506705),(-0.5332497 0.01100047)
4,0,(-0.4737367 0.04782865),(-0.5332497 0.01100047)
4,0,(-0.5044994 0.04570181),(-0.5332497 0.01100047)
4,0,(-0.5311286 0.04431858),(-0.5332497 0.01100047)
4,0,(-0.5552036 0.0452979),(-0.5332497 0.01100047)
4,0,(-0.5645102 0.04562238),(-0.5332497 0.01100047)
4,0,(-0.5619614 0.04651472),(-0.5332497 0.01100047)
4,0,(-0.5589743 0.0473964),(-0.5332497 0.01100047)
4,0,(-0.5636029 0.04971027),(-0.5332497 0.01100047)
4,0,(-0.5693352 0.05223051),(-0.5332497 0.01100047)
4,0,(-0.5487147 0.05430982),(-0.5332497 0.01100047)
4,0,(-0.5382282 0.05749023),(-0.5332497 0.01100047)
4,0,(-0.529024 0.05935188),(-0.5332497 0.01100047)
4,0,(-0.5268493 0.06249012),(-0.5332497 0.01100047)
4,0,(-0.5275471 0.06787174),(-0.5332497 0.01100047)
4,0,(-0.5317022 0.07136761),(-0.5332497 0.01100047)
4,0,(-0.5231407 0.0725657),(-0.5332497 0.01100047)
4,0,(-0.4899156 0.08098243),(-0.5332497 0.01100047)
5,0,(-0.2737949 0.1081702),(-0.1832494 0.0110007)
5,0,(-0.2177531 0.1164082),(-0.1832494 0.0110007)
5,0,(-0.1811633 0.1228697),(-0.1832494 0.0110007)
5,0,(-0.1698837 0.1243332),(-0.1832494 0.0110007)
5,0,(-0.1636526 0.1241741),(-0.1832494 0.0110007)
5,0,(-0.1603292 0.1242668),(-0.1832494 0.0110007)
5,0,(-0.1583255 0.1227906),(-0.1832494 0.0110007)
5,0,(-0.1558781 0.1201617),(-0.1832494 0.0110007)
5,0,(-0.1532069 0.116738),(-0.1832494 0.0110007)
5,0,(-0.1506849 0.1145582),(-0.1832494 0.0110007)
5,0,(-0.1486922 0.1114005),(-0.1832494 0.0110007)
5,0,(-0.1462566 0.1088438),(-0.1832494 0.0110007)
5,0,(-0.1439867 0.1059616),(-0.1832494 0.0110007)
5,0,(-0.1403709 0.1027529),(-0.1832494 0.0110007)
5,0,(-0.1321373 0.0977903),(-0.1832494 0.0110007)
5,0,(-0.09559678 0.0920985),(-0.1832494 0.0110007)
6,0,(0.1578152 0.09419713),(0.1667504 0.01100094)
6,0,(0.1984972 0.08080618),(0.1667504 0.01100094)
6,0,(0.2903844 0.06990662),(0.1667504 0.01100094)
6,0,(0.3081418 0.0555752),(0.1667504 0.01100094)
6,0,(0.2922303 0.02075355),(0.1667504 0.01100094)
6,0,(0.2097306 0.002670855),(0.1667504 0.01100094)
6,0,(0.2166686 -0.03341774),(0.1667504 0.01100094)
6,0,(0.2279291 -0.02277678),(0.1667504 0.01100094)
6,0,(0.2350328 -0.01680639),(0.1667504 0.01100094)
6,0,(0.234201 -0.0175125),(0.1667504 0.01100094)
6,0,(0.2379296 -0.01079294),(0.1667504 0.01100094)
6,0,(0.2448238 -0.009074897),(0.1667504 0.01100094)
6,0,(0.2447254 -0.006455876),(0.1667504 0.01100094)
6,0,(0.2457354 -0.0007427394),(0.1667504 0.01100094)
6,0,(0.2497727 0.007936311),(0.1667504 0.01100094)
6,0,(0.2555544 0.01474054),(0.1667504 0.01100094)
6,0,(0.2640728 0.01776793),(0.1667504 0.01100094)
6,0,(0.272275 0.02008362),(0.1667504 0.01100094)
6,0,(0.2799732 0.02675922),(0.1667504 0.01100094)
6,0,(0.2864153 0.02996535),(0.1667504 0.01100094)
6,0,(0.2944631 0.03277484),(0.1667504 0.01100094)
6,0,(0.3032899 0.03330012),(0.1667504 0.01100094)
6,0,(0.3056843 0.008863081),(0.1667504 0.01100094)
6,0,(0.2971584 0.009450015),(0.1667504 0.01100094)
6,0,(0.2847565 0.007007732),(0.1667504 0.01100094)
6,0,(0.2900515 0.003020013),(0.1667504 0.01100094)
6,0,(0.2905542 0.00537396),(0.1667504 0.01100094)
6,0,(0.2688948 0.01336664),(0.1667504 0.01100094)
6,0,(0.2472693 0.01993243),(0.1667504 0.01100094)
6,0,(0.2280847 0.02495837),(0.1667504 0.01100094)
6,0,(0.2156589 0.02290727),(0.1667504 0.01100094)
6,0,(0.2065927 0.01189589),(0.1667504 0.01100094)
6,0,(0.2019757 0.01035237),(0.1667504 0.01100094)
6,0,(0.1952005 0.01084217),(0.1667504 0.01100094)
6,0,(0.1906117 0.008952905),(0.1667504 0.01100094)
6,0,(0.1855757 0.006072457),(0.1667504 0.01100094)
6,0,(0.1807554 0.006263209),(0.1667504 0.01100094)
6,0,(0.1750595 0.00608699),(0.1667504 0.01100094)
6,0,(0.1682148 0.00698549),(0.1667504 0.01100094)
6,0,(0.1602646 0.01058668),(0.1667504 0.01100094)
6,0,(0.1565796 0.01125685),(0.1667504 0.01100094)
6,0,(0.1527518 0.01097403),(0.1667504 0.01100094)
6,0,(0.1508837 0.0103655),(0.1667504 0.01100094)
6,0,(0.1490885 0.01233834),(0.1667504 0.01100094)
6,0,(0.1454211 0.01801154),(0.1667504 0.01100094)
6,0,(0.1447112 0.01970321),(0.1667504 0.01100094)
6,0,(0.143009 0.02355626),(0.1667504 0.01100094)
6,0,(0.1365537 0.03356469),(0.1667504 0.01100094)
6,0,(0.1336843 0.04218226),(0.1667504 0.01100094)
6,0,(0.1312064 0.04003794),(0.1667504 0.01100094)
6,0,(0.1294428 0.04381822),(0.1667504 0.01100094)
6,0,(0.1261898 0.04705328),(0.1667504 0.01100094)
6,0,(0.1216463 0.04869156),(0.1667504 0.01100094)
6,0,(0.1226484 0.0453746),(0.1667504 0.01100094)
6,0,(0.11932 0.05007144),(0.1667504 0.01100094)
6,0,(0.1217093 0.05103083),(0.1667504 0.01100094)
6,0,(0.1311072 0.04850569),(0.1667504 0.01100094)
6,0,(0.1310432 0.05038467),(0.1667504 0.01100094)
6,0,(0.1363288 0.05117515),(0.1667504 0.01100094)
6,0,(0.1404365 0.04668276),(0.1667504 0.01100094)
6,0,(0.1442038 0.04177485),(0.1667504 0.01100094)
6,0,(0.1424843 0.03409987),(0.1667504 0.01100094)
6,0,(0.1447957 0.02369153),(0.1667504 0.01100094)
6,0,(0.1424335 0.01689287),(0.1667504 0.01100094)
6,0,(0.1402378 0.01032814),(0.1667504 0.01100094)
6,0,(0.1350946 0.006332887),(0.1667504 0.01100094)
6,0,(0.06889136 -0.01736786),(0.1667504 0.01100094)
5,0,(-0.04669816 -0.03642152),(-0.1832494 0.0110007)
5,0,(-0.07777826 -0.04122805),(-0.1832494 0.0110007)
5,0,(-0.08953007 -0.04141931),(-0.1832494 0.0110007)
5,0,(-0.07455648 -0.03069926),(-0.1832494 0.0110007)
5,0,(-0.06940664 -0.02555635),(-0.1832494 0.0110007)
5,0,(-0.05604313 -0.02111105),(-0.1832494 0.0110007)
6,0,(0.04778893 0.02615877),(0.1667504 0.01100094)
6,0,(0.08031444 0.05548217),(0.1667504 0.01100094)
6,0,(0.07586764 0.06380408),(0.1667504 0.01100094)
6,0,(0.0723006 0.07809296),(0.1667504 0.01100094)
6,0,(0.0685087 0.08134343),(0.1667504 0.01100094)
6,0,(0.0767635 0.08219571),(0.1667504 0.01100094)
6,0,(0.0707844 0.08556804),(0.1667504 0.01100094)
6,0,(0.07979409 0.09021567),(0.1667504 0.01100094)
6,0,(0.05905094 0.09377404),(0.1667504 0.01100094)
5,0,(-0.05372555 0.09388821),(-0.1832494 0.0110007)
5,0,(-0.1436605 0.09334274),(-0.1832494 0.0110007)
5,0,(-0.2093494 0.09461116),(-0.1832494 0.0110007)
5,0,(-0.2537751 0.09640533),(-0.1832494 0.0110007)
5,0,(-0.276247 0.1000661),(-0.1832494 0.0110007)
5,0,(-0.3095914 0.1022321),(-0.1832494 0.0110007)
5,0,(-0.3205928 0.1039203),(-0.1832494 0.0110007)
5,0,(-0.3037437 0.0977637),(-0.1832494 0.0110007)
5,0,(-0.3066469 0.09342009),(-0.1832494 0.0110007)
5,0,(-0.3066348 0.08950382),(-0.1832494 0.0110007)
5,0,(-0.2892647 0.07836381),(-0.1832494 0.0110007)
5,0,(-0.2801097 0.07282918),(-0.1832494 0.0110007)
5,0,(-0.2747918 0.06968375),(-0.1832494 0.0110007)
5,0,(-0.2472792 0.06600139),(-0.1832494 0.0110007)
5,0,(-0.2254734 0.06405825),(-0.1832494 0.0110007)
5,0,(-0.2105552 0.0633614),(-0.1832494 0.0110007)
5,0,(-0.2015806 0.06325363),(-0.1832494 0.0110007)
5,0,(-0.1911214 0.06212854),(-0.1832494 0.0110007)
5,0,(-0.186062 0.06269898),(-0.1832494 0.0110007)
5,0,(-0.1796185 0.06269434),(-0.1832494 0.0110007)
5,0,(-0.1742067 0.0625013),(-0.1832494 0.0110007)
5,0,(-0.1683963 0.06238642),(-0.1832494 0.0110007)
5,0,(-0.1640588 0.06283706),(-0.1832494 0.0110007)
5,0,(-0.1615104 0.06184877),(-0.1832494 0.0110007)
5,0,(-0.158515 0.05903518),(-0.1832494 0.0110007)
5,0,(-0.1558329 0.0573143),(-0.1832494 0.0110007)
5,0,(-0.1521388 0.05602553),(-0.1832494 0.0110007)
5,0,(-0.1576928 0.05483837),(-0.1832494 0.0110007)
5,0,(-0.1797633 0.05497283),(-0.1832494 0.0110007)
5,0,(-0.2306037 0.05898337),(-0.1832494 0.0110007)
5,0,(-0.2208649 0.07004605),(-0.1832494 0.0110007)
5,0,(-0.2184649 0.07725498),(-0.1832494 0.0110007)
5,0,(-0.2439446 0.08468638),(-0.1832494 0.0110007)
5,0,(-0.2722054 0.09249619),(-0.1832494 0.0110007)
5,0,(-0.28114 0.09970637),(-0.1832494 0.0110007)
5,0,(-0.2921245 0.1046481),(-0.1832494 0.0110007)
5,0,(-0.2993233 0.1093034),(-0.1832494 0.0110007)
5,0,(-0.3164759 0.1135141),(-0.1832494 0.0110007)
5,0,(-0.3157752 0.1138018),(-0.1832494 0.0110007)
5,0,(-0.3209349 0.1128401),(-0.1832494 0.0110007)
5,0,(-0.323961 0.1295148),(-0.1832494 0.0110007)
5,0,(-0.3156718 0.1293567),(-0.1832494 0.0110007)
5,0,(-0.314239 0.1291146),(-0.1832494 0.0110007)
5,0,(-0.3227109 0.1295281),(-0.1832494 0.0110007)
5,0,(-0.3197349 0.1469882),(-0.1832494 0.0110007)
5,0,(-0.2930009 0.1505476),(-0.1832494 0.0110007)
5,0,(-0.2353131 0.1519604),(-0.1832494 0.0110007)
5,0,(-0.18669 0.1479726),(-0.1832494 0.0110007)
5,0,(-0.1899463 0.1409583),(-0.1832494 0.0110007)
5,0,(-0.1475689 0.1299666),(-0.1832494 0.0110007)
5,0,(-0.1278869 0.1191406),(-0.1832494 0.0110007)
5,0,(-0.1655418 0.1113773),(-0.1832494 0.0110007)
5,0,(-0.1453694 0.1039126),(-0.1832494 0.0110007)
5,0,(-0.1488082 0.09622401),(-0.1832494 0.0110007)
5,0,(-0.1414924 0.08500714),(-0.1832494 0.0110007)
5,0,(-0.138501 0.06916722),(-0.1832494 0.0110007)
5,0,(-0.1499474 0.06359179),(-0.1832494 0.0110007)
5,0,(-0.1442777 0.05928006),(-0.1832494 0.0110007)
5,0,(-0.1330377 0.05642906),(-0.1832494 0.0110007)
5,0,(-0.1055092 -0.03038722),(-0.1832494 0.0110007)
6,0,(0.1105045 0.01813428),(0.1667504 0.01100094)
6,0,(0.1719439 0.008467603),(0.1667504 0.01100094)
6,0,(0.2207691 0.0215514),(0.1667504 0.01100094)
6,0,(0.2514756 0.003339329),(0.1667504 0.01100094)
6,0,(0.2682213 0.01439776),(0.1667504 0.01100094)
6,0,(0.2992997 -0.002966009),(0.1667504 0.01100094)
7,0,(0.4018814 -0.01224612),(0.5167513 0.01100067)
7,0,(0.4208318 -0.009914387),(0.5167513 0.01100067)
7,0,(0.4414234 -0.005863494),(0.5167513 0.01100067)
7,0,(0.4695331 -0.007595357),(0.5167513 0.01100067)
7,0,(0.498677 -0.006900161),(0.5167513 0.01100067)
7,0,(0.5192287 -0.003760781),(0.5167513 0.01100067)
7,0,(0.5374985 -0.00197608),(0.5167513 0.01100067)
7,0,(0.5492736 -0.0006522588),(0.5167513 0.01100067)
7,0,(0.5533116 0.006481137),(0.5167513 0.01100067)
7,0,(0.5509614 0.01399372),(0.5167513 0.01100067)
7,0,(0.545833 0.02057514),(0.5167513 0.01100067)
7,0,(0.5372756 0.0228692),(0.5167513 0.01100067)
7,0,(0.5280371 0.02577619),(0.5167513 0.01100067)
7,0,(0.4864962 0.0310295),(0.5167513 0.01100067)
7,0,(0.4919322 0.03548163),(0.5167513 0.01100067)
7,0,(0.4658175 0.03328124),(0.5167513 0.01100067)
7,0,(0.4387507 0.04657406),(0.5167513 0.01100067)
7,0,(0.3813062 0.05772023),(0.5167513 0.01100067)
7,0,(0.4598621 0.0539025),(0.5167513 0.01100067)
7,0,(0.4701205 0.05144321),(0.5167513 0.01100067)
7,0,(0.4826303 0.05113378),(0.5167513 0.01100067)
7,0,(0.5036892 0.05042316),(0.5167513 0.01100067)
7,0,(0.5137824 0.05223892),(0.5167513 0.01100067)
7,0,(0.5017288 0.05256544),(0.5167513 0.01100067)
7,0,(0.5289208 0.04928926),(0.5167513 0.01100067)
7,0,(0.5465041 0.04771043),(0.5167513 0.01100067)
7,0,(0.5621995 0.04604407),(0.5167513 0.01100067)
7,0,(0.5443228 0.0477263),(0.5167513 0.01100067)
7,0,(0.5321069 0.05358695),(0.5167513 0.01100067)
7,0,(0.5205195 0.05752522),(0.5167513 0.01100067)
7,0,(0.4886772 0.06022447),(0.5167513 0.01100067)
7,0,(0.5088215 0.06756657),(0.5167513 0.01100067)
7,0,(0.5131598 0.07060482),(0.5167513 0.01100067)
7,0,(0.4865624 0.07188319),(0.5167513 0.01100067)
7,0,(0.505342 0.06820047),(0.5167513 0.01100067)
7,0,(0.5182885 0.06754971),(0.5167513 0.01100067)
7,0,(0.5005561 0.07720423),(0.5167513 0.01100067)
7,0,(0.5012642 0.08238323),(0.5167513 0.01100067)
7,0,(0.5286832 0.0851489),(0.5167513 0.01100067)
7,0,(0.545922 0.08716284),(0.5167513 0.01100067)
7,0,(0.5581976 0.0855831),(0.5167513 0.01100067)
7,0,(0.5703379 0.08262083),(0.5167513 0.01100067)
7,0,(0.5785055 0.08474854),(0.5167513 0.01100067)
7,0,(0.5918221 0.07516901),(0.5167513 0.01100067)
7,0,(0.6031109 0.06295229),(0.5167513 0.01100067)
7,0,(0.6187792 0.04404157),(0.5167513 0.01100067)
7,0,(0.630439 0.03399537),(0.5167513 0.01100067)
7,0,(0.6391008 0.02978),(0.5167513 0.01100067)
7,0,(0.6408774 0.03080571),(0.5167513 0.01100067)
7,0,(0.6392015 0.0402089),(0.5167513 0.01100067)
7,0,(0.645303 0.0450499),(0.5167513 0.01100067)
8,0,(0.7347138 0.05555538),(0.8667512 0.01100082)
8,0,(0.7536067 0.05869369),(0.8667512 0.01100082)
8,0,(0.7665234 0.06013038),(0.8667512 0.01100082)
8,0,(0.7777126 0.06150678),(0.8667512 0.01100082)
8,0,(0.7864009 0.0634701),(0.8667512 0.01100082)
8,0,(0.7950158 0.06451572),(0.8667512 0.01100082)
8,0,(0.7845027 0.06574923),(0.8667512 0.01100082)
8,0,(0.7755362 0.06722756),(0.8667512 0.01100082)
8,0,(0.7784783 0.06834001),(0.8667512 0.01100082)
8,0,(0.7815372 0.0715495),(0.8667512 0.01100082)
8,0,(0.785919 0.07595321),(0.8667512 0.01100082)
8,0,(0.7893049 0.07897977),(0.8667512 0.01100082)
8,0,(0.7929434 0.08242819),(0.8667512 0.01100082)
8,0,(0.7817681 0.08563155),(0.8667512 0.01100082)
8,0,(0.7494073 0.0872064),(0.8667512 0.01100082)
8,0,(0.7350366 0.0870925),(0.8667512 0.01100082)
8,0,(0.7446169 0.08758934),(0.8667512 0.01100082)
8,0,(0.7359285 0.08690905),(0.8667512 0.01100082)
8,0,(0.7451408 0.08641884),(0.8667512 0.01100082)
8,0,(0.7538588 0.08489208),(0.8667512 0.01100082)
8,0,(0.760005 0.08465756),(0.8667512 0.01100082)
8,0,(0.7655876 0.08336721),(0.8667512 0.01100082)
8,0,(0.7719131 0.08339722),(0.8667512 0.01100082)
8,0,(0.7793485 0.08044811),(0.8667512 0.01100082)
8,0,(0.7858496 0.07682251),(0.8667512 0.01100082)
8,0,(0.7917751 0.07530891),(0.8667512 0.01100082)
8,0,(0.7924528 0.07094397),(0.8667512 0.01100082)
8,0,(0.7967968 0.06587074),(0.8667512 0.01100082)
8,0,(0.8032812 0.0647127),(0.8667512 0.01100082)
8,0,(0.8135111 0.06289474),(0.8667512 0.01100082)
8,0,(0.8262099 0.06272124),(0.8667512 0.01100082)
8,0,(0.8370583 0.06153323),(0.8667512 0.01100082)
8,0,(0.8471822 0.06231251),(0.8667512 0.01100082)
8,0,(0.8406835 0.06173006),(0.8667512 0.01100082)
8,0,(0.8455015 0.06126068),(0.8667512 0.01100082)
8,0,(0.8490502 0.06002497),(0.8667512 0.01100082)
8,0,(0.8533849 0.06066426),(0.8667512 0.01100082)
8,0,(0.8573847 0.05945089),(0.8667512 0.01100082)
8,0,(0.8600514 0.05906519),(0.8667512 0.01100082)
8,0,(0.8577491 0.05675172),(0.8667512 0.01100082)
8,0,(0.8477442 0.04824685),(0.8667512 0.01100082)
8,0,(0.8530105 -0.01812895),(0.8667512 0.01100082)
8,0,(0.7423003 -0.01439092),(0.8667512 0.01100082)
8,0,(0.7338108 -0.05787008),(0.8667512 0.01100082)
8,0,(0.7676409 -0.02912776),(0.8667512 0.01100082)
8,0,(0.8029337 -0.02266345),(0.8667512 0.01100082)
8,0,(0.8345301 -0.02140581),(0.8667512 0.01100082)
8,0,(0.8297502 -0.01767106),(0.8667512 0.01100082)
8,0,(0.8414669 0.004084431),(0.8667512 0.01100082)
8,0,(0.8417059 0.02798714),(0.8667512 0.01100082)
8,0,(0.8500899 0.04203665),(0.8667512 0.01100082)
