absoluteTime,trialTime,deltaTime,trialIndex,eventType,keyboardValue,xKeyHitLocal,yKeyHitLocal,candidate1,candidate2,candidate3,conditionType,currentText,targetText,eyeTrackingStatus,DesignMatrixCondition
61227.3839239,77.73849,0.0218715,4,,,-inf,-inf,,,,Sweyepe,W,When a city has arranged things like this you cannot easily change them,Available,0
61227.4087568,77.76159,0.0230911,4,,,-inf,-inf,,,,Sweyepe,W,When a city has arranged things like this you cannot easily change them,Available,0
61227.4279293,77.78311,0.0215256,4,,,-inf,-inf,,,,Sweyepe,W,When a city has arranged things like this you cannot easily change them,Available,0
61227.4472708,77.80258,0.0194675,4,,,-inf,-inf,,,,Sweyepe,W,When a city has arranged things like this you cannot easily change them,Available,1
61227.4775393,77.82993,0.0273509,4,,,-inf,-inf,,,,Sweyepe,W,When a city has arranged things like this you cannot easily change them,Available,1
61227.4998863,77.85603,0.0261012,4,,,-inf,-inf,,,,Sweyepe,W,When a city has arranged things like this you cannot easily change them,Available,1
61227.5208566,77.87627,0.0202343,4,,,-inf,-inf,,,,Sweyepe,W,When a city has arranged things like this you cannot easily change them,Available,1
61227.5374483,77.89274,0.0164734,4,,,-inf,-inf,,,,Sweyepe,W,When a city has arranged things like this you cannot easily change them,Available,1
61227.5543781,77.90921,0.01647,4,,,-inf,-inf,,,,Sweyepe,W,When a city has arranged things like this you cannot easily change them,Available,1
61227.5771637,77.93291,0.023706,4,,,-inf,-inf,,,,Sweyepe,W,When a city has arranged things like this you cannot easily change them,Available,1
61227.5992712,77.95477,0.0218535,4,,,-inf,-inf,,,,Sweyepe,W,When a city has arranged things like this you cannot easily change them,Available,1
61227.6132857,77.96888,0.0141084,4,,,-inf,-inf,,,,Sweyepe,W,When a city has arranged things like this you cannot easily change them,Available,1
61227.6353279,77.99084,0.021961,4,,,-inf,-inf,,,,Sweyepe,W,When a city has arranged things like this you cannot easily change them,Available,1
61227.6523287,78.00772,0.0168794,4,,,-inf,-inf,,,,Sweyepe,W,When a city has arranged things like this you cannot easily change them,Available,1
61227.6738873,78.02931,0.0215944,4,,,-inf,-inf,,,,Sweyepe,W,When a city has arranged things like this you cannot easily change them,Available,1
61227.6917192,78.04731,0.0179965,4,,,-inf,-inf,,,,Sweyepe,W,When a city has arranged things like this you cannot easily change them,Available,1
61227.7055601,78.06181,0.0145026,4,,,-inf,-inf,,,,Sweyepe,W,When a city has arranged things like this you cannot easily change them,Available,1
61227.721517,78.07711,0.0152963,4,,,-inf,-inf,,,,Sweyepe,W,When a city has arranged things like this you cannot easily change them,Available,1
61227.7362262,78.0924,0.0152924,4,,,-inf,-inf,,,,Sweyepe,W,When a city has arranged things like this you cannot easily change them,Available,1
61227.7539988,78.10789,0.0154961,4,,,-inf,-inf,,,,Sweyepe,W,When a city has arranged things like this you cannot easily change them,Available,1
61227.7710576,78.12605,0.0181575,4,,,-inf,-inf,,,,Sweyepe,W,When a city has arranged things like this you cannot easily change them,Available,1
61227.7898469,78.14507,0.0190098,4,,,-inf,-inf,,,,Sweyepe,W,When a city has arranged things like this you cannot easily change them,Available,1
61227.8106731,78.16743,0.0223714,4,,,-inf,-inf,,,,Sweyepe,W,When a city has arranged things like this you cannot easily change them,Available,1
61227.831909,78.1867,0.0192615,4,,,-inf,-inf,,,,Sweyepe,W,When a city has arranged things like this you cannot easily change them,Available,1
61227.8439912,78.20029,0.0135901,4,,,-inf,-inf,,,,Sweyepe,W,When a city has arranged things like this you cannot easily change them,Available,1
61227.8551181,78.21259,0.0123025,4,,,-inf,-inf,,,,Sweyepe,W,When a city has arranged things like this you cannot easily change them,Available,1
61227.8676306,78.22412,0.0115287,4,,,-inf,-inf,,,,Sweyepe,W,When a city has arranged things like this you cannot easily change them,Available,1
61227.8763903,78.23374,0.0096264,4,,,-inf,-inf,,,,Sweyepe,W,When a city has arranged things like this you cannot easily change them,Available,1
61227.8887998,78.24545,0.0117004,4,,,-inf,-inf,,,,Sweyepe,W,When a city has arranged things like this you cannot easily change them,Available,1
61227.9043075,78.26112,0.0156809,4,,,-inf,-inf,,,,Sweyepe,W,When a city has arranged things like this you cannot easily change them,Available,1
61227.9201021,78.27673,0.0155999,4,,,-inf,-inf,,,,Sweyepe,W,When a city has arranged things like this you cannot easily change them,Available,1
61227.9318337,78.28768,0.0109566,4,,,-inf,-inf,,,,Sweyepe,W,When a city has arranged things like this you cannot easily change them,Available,1
61227.942593,78.29906,0.0113773,4,,,-inf,-inf,,,,Sweyepe,W,When a city has arranged things like this you cannot easily change them,Available,1
61227.9565222,78.31126,0.0122052,4,,,-inf,-inf,,,,Sweyepe,W,When a city has arranged things like this you cannot easily change them,Available,0
61227.9671089,78.3238,0.012534,4,,,-inf,-inf,,,,Sweyepe,W,When a city has arranged things like this you cannot easily change them,Available,0
61227.9811285,78.33835,0.0145508,4,,,-inf,-inf,,,,Sweyepe,W,When a city has arranged things like this you cannot easily change them,Available,0
61227.9943663,78.35092,0.0125696,4,,,-inf,-inf,,,,Sweyepe,W,When a city has arranged things like this you cannot easily change them,Available,0
61228.0102797,78.36712,0.0162037,4,,,-inf,-inf,,,,Sweyepe,W,When a city has arranged things like this you cannot easily change them,Available,0
61228.0241224,78.38031,0.013186,4,,,-inf,-inf,,,,Sweyepe,W,When a city has arranged things like this you cannot easily change them,Available,0
61228.0351679,78.39198,0.0116652,4,,,-inf,-inf,,,,Sweyepe,W,When a city has arranged things like this you cannot easily change them,Available,0
61228.0463322,78.40308,0.0111086,4,,,-inf,-inf,,,,Sweyepe,W,When a city has arranged things like this you cannot easily change them,Available,0
61228.0591953,78.41635,0.0132695,4,,,-inf,-inf,,,,Sweyepe,W,When a city has arranged things like this you cannot easily change them,Available,0
61228.0697589,78.42677,0.0104177,4,,,-inf,-inf,,,,Sweyepe,W,When a city has arranged things like this you cannot easily change them,Available,0
61228.0811002,78.43847,0.0116962,4,,,-inf,-inf,,,,Sweyepe,W,When a city has arranged things like this you cannot easily change them,Available,0
61228.0927758,78.44948,0.0110136,4,,,-inf,-inf,,,,Sweyepe,W,When a city has arranged things like this you cannot easily change them,Available,0
61228.10393,78.46061,0.0111296,4,,,-inf,-inf,,,,Sweyepe,W,When a city has arranged things like this you cannot easily change them,Available,0
61228.1187566,78.47589,0.01528,4,,,-inf,-inf,,,,Sweyepe,W,When a city has arranged things like this you cannot easily change them,Available,0
61228.134868,78.49184,0.0159584,4,,,-inf,-inf,,,,Sweyepe,W,When a city has arranged things like this you cannot easily change them,Available,0
61228.1462142,78.50323,0.0113817,4,,,-inf,-inf,,,,Sweyepe,W,When a city has arranged things like this you cannot easily change them,Available,0
61228.1560251,78.51356,0.0103266,4,,,-inf,-inf,,,,Sweyepe,W,When a city has arranged things like this you cannot easily change them,Available,0
61228.1690482,78.52477,0.0112089,4,,,-inf,-inf,,,,Sweyepe,W,When a city has arranged things like this you cannot easily change them,Available,0
61228.1788677,78.53606,0.0112993,4,,,-inf,-inf,,,,Sweyepe,W,When a city has arranged things like this you cannot easily change them,Available,0
61228.1915431,78.54742,0.0113621,4,,,-inf,-inf,,,,Sweyepe,W,When a city has arranged things like this you cannot easily change them,Available,0
61228.2013009,78.55837,0.0109434,4,,,-inf,-inf,,,,Sweyepe,W,When a city has arranged things like this you cannot easily change them,Available,0
61228.2143753,78.57088,0.0125166,4,,,-inf,-inf,,,,Sweyepe,W,When a city has arranged things like this you cannot easily change them,Available,0
61228.2292485,78.58577,0.0148807,4,,,-inf,-inf,,,,Sweyepe,W,When a city has arranged things like this you cannot easily change them,Available,0
61228.2428681,78.59951,0.0137474,4,,,-inf,-inf,,,,Sweyepe,W,When a city has arranged things like this you cannot easily change them,Available,0
61228.2557309,78.6123,0.0127816,4,,,-inf,-inf,,,,Sweyepe,W,When a city has arranged things like this you cannot easily change them,Available,0
61228.2653726,78.62223,0.0099323,4,,,-inf,-inf,,,,Sweyepe,W,When a city has arranged things like this you cannot easily change them,Available,0
61228.2763006,78.63369,0.0114641,4,,,-inf,-inf,,,,Sweyepe,W,When a city has arranged things like this you cannot easily change them,Available,0
61228.2901726,78.64699,0.0132939,4,,,-inf,-inf,,,,Sweyepe,W,When a city has arranged things like this you cannot easily change them,Available,0
61228.3005741,78.65802,0.0110372,4,,,-inf,-inf,,,,Sweyepe,W,When a city has arranged things like this you cannot easily change them,Available,0
61228.3123666,78.66862,0.0105958,4,,,-inf,-inf,,,,Sweyepe,W,When a city has arranged things like this you cannot easily change them,Available,0
61228.324722,78.6813,0.0126758,4,,,-inf,-inf,,,,Sweyepe,W,When a city has arranged things like this you cannot easily change them,Available,0
61228.3440662,78.7001,0.0188117,4,,,-inf,-inf,,,,Sweyepe,W,When a city has arranged things like this you cannot easily change them,Available,0
61228.3562881,78.71375,0.0136491,4,,,-inf,-inf,,,,Sweyepe,W,When a city has arranged things like this you cannot easily change them,Available,0
61228.3683985,78.7248,0.011042,4,,,-inf,-inf,,,,Sweyepe,W,When a city has arranged things like this you cannot easily change them,Available,0
61228.3797292,78.73685,0.0120537,4,,,-inf,-inf,,,,Sweyepe,W,When a city has arranged things like this you cannot easily change them,Available,0
61228.3908471,78.74751,0.0106633,4,,,-inf,-inf,,,,Sweyepe,W,When a city has arranged things like this you cannot easily change them,Available,0
61228.4007411,78.75821,0.0106972,4,,,-inf,-inf,,,,Sweyepe,W,When a city has arranged things like this you cannot easily change them,Available,0
61228.4133481,78.76963,0.0114153,4,,,-inf,-inf,,,,Sweyepe,W,When a city has arranged things like this you cannot easily change them,Available,0
61228.4252025,78.78205,0.0124236,4,,,-inf,-inf,,,,Sweyepe,W,When a city has arranged things like this you cannot easily change them,Available,0
61228.4398057,78.79684,0.014785,4,,,-inf,-inf,,,,Sweyepe,W,When a city has arranged things like this you cannot easily change them,Available,0
61228.4534843,78.80946,0.0126298,4,,,-inf,-inf,,,,Sweyepe,W,When a city has arranged things like this you cannot easily change them,Available,0
61228.4639697,78.8204,0.0109404,4,,,-inf,-inf,,,,Sweyepe,W,When a city has arranged things like this you cannot easily change them,Available,0
61228.4749942,78.83246,0.0120506,4,,,-inf,-inf,,,,Sweyepe,W,When a city has arranged things like this you cannot easily change them,Available,0
61228.4875572,78.84386,0.0114026,4,,,-inf,-inf,,,,Sweyepe,W,When a city has arranged things like this you cannot easily change them,Available,0
61228.496533,78.8539,0.0100475,4,,,-inf,-inf,,,,Sweyepe,W,When a city has arranged things like this you cannot easily change them,Available,0
61228.5086695,78.86511,0.0112083,4,,,-inf,-inf,,,,Sweyepe,W,When a city has arranged things like this you cannot easily change them,Available,0
61228.5193108,78.87655,0.0114316,4,,,-inf,-inf,,,,Sweyepe,W,When a city has arranged things like this you cannot easily change them,Available,0
61228.5330333,78.88851,0.0119654,4,,,-inf,-inf,,,,Sweyepe,W,When a city has arranged things like this you cannot easily change them,Available,0
61228.5482985,78.90454,0.0160257,4,,,-inf,-inf,,,,Sweyepe,W,When a city has arranged things like this you cannot easily change them,Available,0
61228.5612781,78.91805,0.0135149,4,,,-inf,-inf,,,,Sweyepe,W,When a city has arranged things like this you cannot easily change them,Available,0
61228.5737142,78.92967,0.0116161,4,,,-inf,-inf,,,,Sweyepe,W,When a city has arranged things like this you cannot easily change them,Available,0
61228.5837751,78.9403,0.0106318,4,,,-inf,-inf,,,,Sweyepe,W,When a city has arranged things like this you cannot easily change them,Available,0
61228.5948517,78.95236,0.0120598,4,,,-inf,-inf,,,,Sweyepe,W,When a city has arranged things like this you cannot easily change them,Available,0
61228.608477,78.96455,0.0121854,4,,,-inf,-inf,,,,Sweyepe,W,When a city has arranged things like this you cannot easily change them,Available,0
61228.6186905,78.9758,0.0112528,4,,,-inf,-inf,,,,Sweyepe,W,When a city has arranged things like this you cannot easily change them,Available,0
61228.6307023,78.98754,0.0117434,4,,,-inf,-inf,,,,Sweyepe,W,When a city has arranged things like this you cannot easily change them,Available,0
61228.641837,78.99934,0.0117928,4,,,-inf,-inf,,,,Sweyepe,W,When a city has arranged things like this you cannot easily change them,Available,0
61228.6563938,79.01294,0.0136068,4,,,-inf,-inf,,,,Sweyepe,W,When a city has arranged things like this you cannot easily change them,Available,0
61228.6720038,79.02726,0.0143159,4,,,-inf,-inf,,,,Sweyepe,,When a city has arranged things like this you cannot easily change them,Available,0
61228.6803588,79.03818,0.0109238,4,,,-inf,-inf,,,,Sweyepe,,When a city has arranged things like this you cannot easily change them,Available,0
61228.692624,79.0494,0.0112221,4,,,-inf,-inf,,,,Sweyepe,,When a city has arranged things like this you cannot easily change them,Available,0
61228.7032871,79.06018,0.0107809,4,,,-inf,-inf,,,,Sweyepe,,When a city has arranged things like this you cannot easily change them,Available,0
61228.7135784,79.0713,0.011124,4,,,-inf,-inf,,,,Sweyepe,,When a city has arranged things like this you cannot easily change them,Available,0
61228.7259431,79.08321,0.0119036,4,,,-inf,-inf,,,,Sweyepe,,When a city has arranged things like this you cannot easily change them,Available,0
61228.7371198,79.09445,0.0112432,4,,,-inf,-inf,,,,Sweyepe,,When a city has arranged things like this you cannot easily change them,Available,0
61228.7503388,79.10697,0.0125136,4,,,-inf,-inf,,,,Sweyepe,,When a city has arranged things like this you cannot easily change them,Available,0
61228.7692215,79.12596,0.0189901,4,,,-inf,-inf,,,,Sweyepe,,When a city has arranged things like this you cannot easily change them,Available,0
61228.7876506,79.14381,0.0178499,4,,,-inf,-inf,,,,Sweyepe,,When a city has arranged things like this you cannot easily change them,Available,0
61228.7970892,79.15466,0.0108571,4,,,-inf,-inf,,,,Sweyepe,,When a city has arranged things like this you cannot easily change them,Available,0
61228.8091214,79.16573,0.0110651,4,,,-inf,-inf,,,,Sweyepe,,When a city has arranged things like this you cannot easily change them,Available,0
61228.8197811,79.17767,0.0119439,4,,,-inf,-inf,,,,Sweyepe,,When a city has arranged things like this you cannot easily change them,Available,0
61228.8311892,79.18845,0.010776,4,,,-inf,-inf,,,,Sweyepe,,When a city has arranged things like this you cannot easily change them,Available,0
61228.8462467,79.19998,0.0115301,4,,,-inf,-inf,,,,Sweyepe,,When a city has arranged things like this you cannot easily change them,Available,0
61228.8595239,79.21599,0.0160072,4,,,-inf,-inf,,,,Sweyepe,,When a city has arranged things like this you cannot easily change them,Available,0
61228.8780542,79.23454,0.0185548,4,,,-inf,-inf,,,,Sweyepe,,When a city has arranged things like this you cannot easily change them,Available,0
61228.894897,79.25134,0.0167932,4,,,-inf,-inf,,,,Sweyepe,,When a city has arranged things like this you cannot easily change them,Available,0
61228.9140373,79.27092,0.0195857,4,,,-inf,-inf,,,,Sweyepe,,When a city has arranged things like this you cannot easily change them,Available,0
